entities_processed,system_time_avg,average_wip,max_wip,final_wip,system_time_avg_detailed,system_time_std,system_time_min,system_time_max,Cir_Media_025_queue_time,Cir_Media_025_service_time,Cir_Media_025_system_time,Cir_Grande_015R_queue_time,Cir_Grande_015R_service_time,Cir_Grande_015R_system_time,Limpa_Sala_CC_queue_time,Limpa_Sala_CC_service_time,Limpa_Sala_CC_system_time,Cir_Media_015_queue_time,Cir_Media_015_service_time,Cir_Media_015_system_time,Cir_Grande_060_queue_time,Cir_Grande_060_service_time,Cir_Grande_060_system_time,Adm_Paciente_queue_time,Adm_Paciente_service_time,Adm_Paciente_system_time,Cir_Pequena_025_queue_time,Cir_Pequena_025_service_time,Cir_Pequena_025_system_time,Org_Sala_Kits_queue_time,Org_Sala_Kits_service_time,Org_Sala_Kits_system_time,Remov_Residuos_queue_time,Remov_Residuos_service_time,Remov_Residuos_system_time,Transp_CTI_CC_queue_time,Transp_CTI_CC_service_time,Transp_CTI_CC_system_time,Ato_Anest_queue_time,Ato_Anest_service_time,Ato_Anest_system_time,Cir_Pequena_015R_queue_time,Cir_Pequena_015R_service_time,Cir_Pequena_015R_system_time,Check_Cir_Seg_queue_time,Check_Cir_Seg_service_time,Check_Cir_Seg_system_time,Transp_Ori_CC_queue_time,Transp_Ori_CC_service_time,Transp_Ori_CC_system_time,Cir_Grande_015_queue_time,Cir_Grande_015_service_time,Cir_Grande_015_system_time,Cir_Pequena_060_queue_time,Cir_Pequena_060_service_time,Cir_Pequena_060_system_time,Cir_Media_060_queue_time,Cir_Media_060_service_time,Cir_Media_060_system_time,Sep_MatSujo_queue_time,Sep_MatSujo_service_time,Sep_MatSujo_system_time,Cir_Pequena_015_queue_time,Cir_Pequena_015_service_time,Cir_Pequena_015_system_time,Aviso_Cir_queue_time,Aviso_Cir_service_time,Aviso_Cir_system_time,Cir_Grande_025_queue_time,Cir_Grande_025_service_time,Cir_Grande_025_system_time,Monta_Kits_queue_time,Monta_Kits_service_time,Monta_Kits_system_time,Conf_Registros_queue_time,Conf_Registros_service_time,Conf_Registros_system_time,Cir_Media_015R_queue_time,Cir_Media_015R_service_time,Cir_Media_015R_system_time,Adm_Conf_Pac_queue_time,Adm_Conf_Pac_service_time,Adm_Conf_Pac_system_time,Enfermeiro_utilization,Enfermeiro_avg_queue,Enfermeiro_avg_in_service,Enfermeiro_max_queue,Farmacia_utilization,Farmacia_avg_queue,Farmacia_avg_in_service,Farmacia_max_queue,Tec_Enfermagem_utilization,Tec_Enfermagem_avg_queue,Tec_Enfermagem_avg_in_service,Tec_Enfermagem_max_queue,Eq_Assistencial_CTI_utilization,Eq_Assistencial_CTI_avg_queue,Eq_Assistencial_CTI_avg_in_service,Eq_Assistencial_CTI_max_queue,Eq_Medica_utilization,Eq_Medica_avg_queue,Eq_Medica_avg_in_service,Eq_Medica_max_queue,Anestesista_utilization,Anestesista_avg_queue,Anestesista_avg_in_service,Anestesista_max_queue,Tec_Radiologia_utilization,Tec_Radiologia_avg_queue,Tec_Radiologia_avg_in_service,Tec_Radiologia_max_queue,Eq_Radiologia_utilization,Eq_Radiologia_avg_queue,Eq_Radiologia_avg_in_service,Eq_Radiologia_max_queue,Func_CME_utilization,Func_CME_avg_queue,Func_CME_avg_in_service,Func_CME_max_queue,Eq_Higienizacao_utilization,Eq_Higienizacao_avg_queue,Eq_Higienizacao_avg_in_service,Eq_Higienizacao_max_queue,Origem_Paciente_Pac_CTI_percentage,Origem_Paciente_Pac_Outros_percentage,Porte_Cir_Cir Pequeno_percentage,Porte_Cir_Cir Medio_percentage,Porte_Cir_Cir Grande_percentage,Faz_Rad_Cir_P_Cir_P_Sem_Radio_percentage,Faz_Rad_Cir_P_Cir_P_Com_Radio_percentage,Faz_Rad_Cir_M_Cir_M_Sem_Radio_percentage,Faz_Rad_Cir_M_Cir_M_Com_Radio_percentage,Faz_Rad_Cir_G_Cir_G_Sem_Radio_percentage,Faz_Rad_Cir_G_Cir_G_Com_Radio_percentage,total_revenue,total_costs,net_profit,avg_revenue_per_entity,avg_cost_per_entity,avg_profit_per_entity,Aviso_total_cost,Monta_total_cost,Org_total_cost,Transp_total_cost,Adm_total_cost,Check_total_cost,Ato_total_cost,Cir_total_cost,Remov_total_cost,Sep_total_cost,Limpa_total_cost
418,243.00288584923453,2.517517471926517,13,3,243.00288584923456,84.11456065801791,91.14627221470619,645.5611718843238,1.4520123595439225,27.3708725134881,28.82288487303202,4.076014207958031,15.587650322397408,19.66366453035544,5.91371919442775,12.130016697810222,18.043735892237972,1.6774248847167585,16.763538764591086,18.440963649307843,1.6953605160676284,54.28478811784135,55.98014863390898,0.6433203207366183,1.6984944710998806,2.341814791836499,1.4986025911018976,17.25906840701429,18.757670998116186,0.8648433409192828,10.470766673653735,11.33561001457302,1.1291329709123292,2.2342320643078115,3.363365035220141,2.0551666448912838,37.760125236582724,39.81529188147401,0.46701418890701346,27.376667066802227,27.843681255709242,4.645732848699727,7.788549879270288,12.434282727970016,1.5519704622763268,1.6998805125294796,3.2518509748058064,0.8228483100912555,14.696087855239368,15.518936165330624,2.315739483940334,15.057671252812842,17.373410736753176,1.2148726921112507,38.50391771991051,39.71879041202176,1.3079935512466838,61.51810221357873,62.82609576482541,5.263083086532594,2.3889317474718554,7.65201483400445,1.94022791969707,8.057941640045977,9.998169559743046,4.0055325273469755,5,9.005532527346976,1.3357266122137113,24.40429577072956,25.740022382943273,1.9012207241510006,5,6.901220724151001,4.212039640542706,10.40054108124787,14.612580721790575,4.194980610009661,14.664575292918661,18.85955590292832,0.9379393125245248,1.696899076782149,2.634838389306674,0.2337522774626044,0.18108006344134167,0.2337522774626044,3,0.27733847380641913,0.03772374802981646,0.5546769476128383,2,0.6808716468833143,0.1754821767939919,2.723486587533257,5,0.05809463824374238,0.9428914512844656,0.05809463824374238,2,0.578704366418509,0.064387436948751,1.736113099255527,4,0.3998339839946817,0.056671300448187384,1.9991699199734083,4,0.31391049620217926,0.08533145378388526,0.6278209924043585,3,0.27022799285067733,0.049654927369518494,0.5404559857013547,2,0.06679820121577994,0.1901728939966163,0.06679820121577994,3,0.3795321078627885,0.14492047652179352,0.759064215725577,4,14.168377823408623,85.83162217659137,30.309278350515463,26.39175257731959,43.29896907216495,60.544217687074834,39.455782312925166,58.59375,41.40625,56.19047619047619,43.80952380952381,790690.5082053056,2519977.211179442,-1729286.7029741362,1891.6040866155636,6028.653615261823,-4137.049528646259,67899.20519423882,68009.75440273971,137883.92933545096,219.60985300987912,203376.83525733472,68009.7740477337,355203.2787534314,1274694.3655584208,68063.33087850294,67930.5072284959,208686.62067008286
446,258.1180691953859,2.850985615360469,13,1,258.1180691953859,104.81155336762103,87.6530935681476,653.6575360382776,1.9330358806663899,24.427448874593143,26.360484755259534,5.810874828814541,14.415841272331775,20.226716101146316,3.944407956528717,12.11589922459324,16.060307181121956,2.704217473841834,15.368042374311614,18.072259848153447,1.8520542515304814,57.93208577170723,59.78414002323771,0.7566233768304358,1.6961010225814988,2.4527243994119345,1.2301419910545743,13.34343329289061,14.573575283945184,0.9939049319576353,10.541841154440569,11.535746086398204,1.2255981356429728,2.274492946616993,3.5000910822599662,4.495174235522021,39.60552061858038,44.10069485410239,0.610665242080285,26.89565813765909,27.506323379739374,5.433744080117902,9.194808019106748,14.62855209922465,2.2777371562366033,1.7013526872595717,3.9790898434961752,0.9974162990315384,14.752987671990802,15.75040397102234,1.8769753017764184,15.895116327262116,17.772091629038535,2.2110340779230624,34.68687492387945,36.89790900180251,1.7761630486653817,62.19568294295876,63.97184599162414,5.887616775696699,2.186399136711604,8.074015912408303,2.4171870676401523,8.543965504373265,10.961152572013418,2.484170612424354,5,7.4841706124243546,1.5169034679489706,26.62964988772812,28.146553355677092,3.564177597040925,5,8.564177597040926,5.263380458235877,10.56449561147392,15.827876069709797,5.294811275301589,17.22175096247951,22.5165622377811,0.9203512824739455,1.7044494838252986,2.624800766299244,0.26043479179681406,0.17554244789439438,0.26043479179681406,3,0.35090918586506153,0.09721064626224947,0.7018183717301231,4,0.7029999856788115,0.21012003093700493,2.811999942715246,7,0.0664733530433818,0.9092110041334541,0.0664733530433818,2,0.6286787623152095,0.12161294479089012,1.8860362869456284,5,0.44626784872557224,0.06656493242817799,2.231339243627861,4,0.3312592266559553,0.11639831339164868,0.6625184533119106,4,0.22672625961507567,0.12566289337275777,0.45345251923015134,2,0.07117526586757185,0.21814541914175703,0.07117526586757185,3,0.39804772418951606,0.11534374441672618,0.7960954483790321,3,14.02805611222445,85.97194388777555,28.256513026052104,29.258517034068138,42.48496993987976,61.702127659574465,38.297872340425535,60.95890410958904,39.04109589041096,60.37735849056604,39.62264150943396,843797.5626720566,2687463.555343565,-1843665.9926715083,1891.9227862602165,6025.703038886917,-4133.7802526267005,72437.43267713528,72666.88801897927,146698.5649713904,229.62052611117795,216891.43490245394,72619.4498110842,375601.1586050012,1363339.814698491,72505.55523433359,72451.87903782564,222021.7568607595
442,267.5832699003084,2.9234173638893832,13,2,267.5832699003084,105.85148161123311,104.26809187945037,654.8520137732121,1.9912186528018632,27.880432789335245,29.87165144213711,3.1762758056496287,12.8407274156994,16.01700322134903,5.05484699462684,12.057879128114092,17.11272612274093,3.2147308663538934,15.735305225712418,18.950036092066313,1.870026566602541,55.404739874213476,57.274766440816016,0.9523279827934718,1.695294373717865,2.6476223565113366,1.8795238125222777,16.21534497384594,18.094868786368217,1.195599538267457,10.431755068309734,11.62735460657719,1.535446381332913,2.2561915719525585,3.7916379532854716,3.0270887506849995,37.757042906775304,40.7841316574603,0.336332991984699,26.869384705178774,27.20571769716347,7.154286237404343,9.67351171286947,16.827797950273812,2.7686034832443953,1.6980117513003765,4.466615234544772,1.4446306555756467,14.709217015509859,16.153847671085504,3.5642478130020296,15.795202610156032,19.359450423158062,1.8040639452626657,38.50027988041273,40.304343825675396,2.5260542332054796,69.01136826200407,71.53742249520955,5.382270163113402,2.2919148078809264,7.674184970994329,2.9714958445161943,10.29156035724716,13.263056201763355,2.5911370537177127,5,7.591137053717713,2.4346252338333856,21.185571207890575,23.620196441723962,2.7652659732217955,5,7.765265973221795,5.477262962655996,10.545977811300896,16.023240773956893,8.330297794056413,16.44415298695076,24.77445078100717,1.2623510731594938,1.7007391439495017,2.9630902171089954,0.26358520200127755,0.15734342054018075,0.26358520200127755,2,0.3224484973935195,0.06917107308174734,0.644896994787039,3,0.7034503215557163,0.23784546457186903,2.813801286222865,7,0.058214502066555054,0.9315725281879879,0.058214502066555054,2,0.6280795641699635,0.14606634230005724,1.8842386925098904,5,0.3919160349286724,0.04826874648960338,1.9595801746433619,4,0.315645004490468,0.12052136456390787,0.631290008980936,4,0.33003300421733883,0.2075596667175187,0.6600660084346777,2,0.07075812575139823,0.15192049620391504,0.07075812575139823,2,0.3744060856946616,0.1224859685786604,0.7488121713893232,2,13.541666666666666,86.45833333333334,30.062630480167012,29.436325678496868,40.50104384133611,66.66666666666666,33.33333333333333,58.86524822695035,41.13475177304964,64.94845360824742,35.051546391752574,834030.581442592,2674198.3267442966,-1840167.7453017046,1886.9470168384435,6050.2224586975035,-4163.27544185906,71808.55171828005,71868.80554321763,146193.97162606387,215.5293468191038,214807.56523795446,71800.66359508302,373039.3085850216,1359951.0130891488,71819.99462802832,71940.10864960475,220752.8147250751
422,235.42525993530694,2.4549370557492027,13,1,235.42525993530694,86.5227306750745,101.60608044823312,682.8692189601788,3.1421068808187047,26.15220379166325,29.294310672481956,3.0229854216736323,11.94367619990421,14.966661621577844,3.5689315890909037,12.105372203422075,15.67430379251298,3.7348800751915268,13.64074921184079,17.375629287032314,1.754198508714624,49.151279092932704,50.90547760164733,0.6264891597451729,1.7063833708358986,2.3328725305810716,1.2850067484857282,13.679912385471146,14.964919133956876,0.8566444499436037,10.47934753933571,11.335991989279313,1.033631997225705,2.1313914629633763,3.165023460189081,2.808286920427564,39.488054764208684,42.296341684636246,0.5057254283632578,27.948531072961778,28.454256501325037,7.235256333724984,9.272031563408406,16.50728789713339,1.9494074698961361,1.6966487954264415,3.6460562653225774,0.8792504100179497,14.644607704073229,15.523858114091178,2.308182428602658,15.486665650172144,17.794848078774802,1.3401461898260212,40.01436059531515,41.354506785141176,1.995986084817654,65.893782104346,67.88976818916366,5.6040809230020825,2.3781448259395694,7.9822257489416515,1.6312727780249818,7.890190271868132,9.521463049893114,2.9923011806707462,5,7.992301180670746,1.180278430837563,23.217755929354226,24.39803436019179,2.178434758113908,5,7.178434758113908,3.6482336562684203,11.022432483540722,14.670666139809143,5.489597169724847,16.216216908054765,21.705814077779614,0.9291927861209968,1.6962981936964077,2.625490979817404,0.2571553305402515,0.21947507900405502,0.2571553305402515,3,0.3025109996887736,0.05364789880222387,0.6050219993775472,2,0.6924555448600319,0.18491261923800487,2.7698221794401277,7,0.06162415689242585,0.9040714552635728,0.06162415689242585,2,0.5743297142850013,0.07882656096288898,1.7229891428550042,4,0.3914541519575847,0.04413753191375967,1.9572707597879235,4,0.32089724817929294,0.11786291583479916,0.6417944963585859,3,0.30875527876639697,0.1269883054070772,0.6175105575327939,2,0.06877088539071599,0.17796050847890577,0.06877088539071599,3,0.3572741921515969,0.14101071523424574,0.7145483843031938,3,14.556962025316455,85.44303797468355,25.52742616033755,28.902953586497894,45.56962025316456,61.98347107438017,38.01652892561984,54.74452554744526,45.25547445255474,60.64814814814815,39.351851851851855,801492.2190818059,2542970.274978305,-1741478.0558964992,1899.2706613312937,6025.995912270865,-4126.725250939571,68405.88723113317,68684.22741215667,138468.96737417133,211.23215401956057,205472.1642078839,68305.24755949246,358110.5139220943,1286622.3244465508,68514.8638934521,68569.06674696121,211605.78003038975
445,251.74235855321103,2.7738109729621225,11,0,251.742358553211,96.10971289812446,92.03808816324818,635.0124688252617,1.547976097955446,26.76206846538662,28.310044563342064,5.463048155483729,14.969936250935335,20.432984406419063,4.473068419932342,12.138981272587156,16.6120496925195,3.221092294212667,15.80210483356937,19.023197127782037,1.5043593620925746,47.36428665429105,48.86864601638362,0.659569837387303,1.7001673809089508,2.359737218296254,1.2356828746168078,14.429047610827467,15.664730485444275,0.9315086189002388,10.496211003490659,11.427719622390898,1.2562927283351721,2.160869851248388,3.41716257958356,1.78170137403683,37.44176138960636,39.2234627636432,0.4748473778405875,27.365949119911825,27.84079649775241,3.9224204237032407,7.192563033811464,11.114983457514706,2.052578836191573,1.6952607774517972,3.7478396136433703,0.8518507926054136,14.791117484624332,15.642968277229745,1.498804375349582,13.458413870848728,14.95721824619831,2.0595747190315015,34.84822713946404,36.907801858495546,3.430509965564587,68.90044200579881,72.33095197136339,5.215136755293442,2.1219940516316083,7.3371308069250505,2.62924724958371,8.963658461836998,11.592905711420707,3.43584930867918,5,8.435849308679181,1.4419505099923835,21.39197631146141,22.833926821453794,3.3560103631751903,5,8.35601036317519,3.8284881464977794,10.903121784615422,14.731609931113201,6.330415560056541,16.535652576098304,22.866068136154844,1.1423500020918225,1.697771834311317,2.8401218364031395,0.26463017841606656,0.2129085303357267,0.26463017841606656,3,0.3210985246836857,0.04403598055562081,0.6421970493673714,3,0.7032041919278346,0.2004158366572886,2.8128167677113383,6,0.0651860105552913,0.8434744473915161,0.0651860105552913,2,0.5899609472062558,0.07628908857356705,1.7698828416187675,4,0.4078200784063296,0.05922308108703855,2.039100392031648,4,0.31067825242170544,0.0996936483531284,0.6213565048434109,3,0.30018901295140227,0.16375438762790095,0.6003780259028045,1,0.07076359537447888,0.16799903009165892,0.07076359537447888,3,0.3659819874892815,0.1632703581687255,0.731963974978563,3,14.60446247464503,85.39553752535497,25.15212981744422,32.25152129817444,42.59634888438134,64.51612903225806,35.483870967741936,64.77987421383648,35.22012578616352,62.857142857142854,37.142857142857146,840332.789401897,2693548.1868967116,-1853215.3974948146,1888.3882907907798,6052.917273925194,-4164.528983134414,72439.84484843892,72325.21077756392,147374.61100536736,222.95691200862066,216702.5796816336,72305.41698669957,377947.4330967295,1367740.9107284786,72271.07134137469,72194.87242502428,222023.27909339275
446,273.81781586760286,3.0163102234207786,12,3,273.81781586760286,119.16203554746735,91.01618087444513,694.7160276913819,1.5540815143902893,27.490859050777456,29.044940565167742,6.421912199991158,14.164642174466701,20.586554374457858,4.73820628659948,12.024342607342156,16.762548893941638,2.6997636303568444,15.631068392467197,18.33083202282404,2.551724749897172,68.57722734118242,71.1289520910796,1.4789378955632928,1.6971904733354972,3.1761283688987905,2.5641765298938837,15.6149403249637,18.179116854857583,1.3312356032211945,10.515474813672618,11.846710416893814,1.5063444077604902,2.182441736740208,3.688786144500698,3.275784725493412,38.487695886261825,41.76348061175524,0.4850282654123651,28.38908778048692,28.874116045899285,8.388001960235549,8.354053644844615,16.742055605080164,2.71319445416548,1.6993489231760848,4.4125433773415645,1.3601467329968886,14.678907773367728,16.039054506364618,2.5630296532466463,16.193005498647924,18.75603515189457,2.114355921226381,37.78595867987383,39.90031460110021,2.4180948324876486,66.32527231352272,68.74336714601037,4.9599875764590475,2.3032526453369253,7.263240221795972,3.5692603485659817,9.672165965619287,13.241426314185269,2.4844899589421776,5,7.484489958942178,3.172335720033368,27.067850201675885,30.24018592170925,3.462513376669033,5,8.462513376669033,5.376784601206303,10.344425489030053,15.721210090236356,4.345147621939032,13.829490548486373,18.174638170425403,1.4891393972070015,1.6955429379270803,3.184682335134082,0.26747247657942,0.16897807798550676,0.26747247657942,2,0.38226491712766203,0.07809112558608292,0.7645298342553241,3,0.7106531417978346,0.2606720847794525,2.8426125671913383,6,0.05321731579831253,0.9483459675564132,0.05321731579831253,2,0.613383656245941,0.13310342992771054,1.840150968737823,5,0.42176358268849146,0.05302269976250714,2.1088179134424574,4,0.33586961325312514,0.081710097038176,0.6717392265062503,3,0.23503091499289064,0.10135695543862315,0.4700618299857813,3,0.06766548051914385,0.1412848363193994,0.06766548051914385,2,0.3767021254588505,0.10200687081671539,0.753404250917701,3,11.812627291242363,88.18737270875764,26.3265306122449,27.755102040816325,45.91836734693878,55.81395348837209,44.18604651162791,56.61764705882353,43.38235294117647,56.00000000000001,44.0,847168.5609151723,2684881.350534128,-1837712.7896189557,1899.4810782851398,6019.913342004771,-4120.432263719632,72560.03096656513,72643.16687619263,147092.60112287314,232.9578333969591,217482.05709406614,72682.1184740488,378636.3526743131,1354751.4586966624,72420.3799286238,72245.35796619044,224134.8689011956
414,237.71798545844084,2.469933089823206,13,7,237.71798545844084,87.0896535425459,88.75530521820474,784.4262708589049,0.9834354558011924,25.62210918564432,26.605544641445512,5.412108184936718,11.368528757147542,16.78063694208426,3.8069362336784587,12.127869454157707,15.934805687836166,2.5830102491488445,16.53822083079359,19.121231079942437,1.7558241149672857,58.52614138563303,60.281965500600315,0.6970499666589656,1.6934195474146796,2.3904695140736454,0.911004105842832,15.409976233369365,16.3209803392122,1.0377117417466792,10.446962786196002,11.484674527942682,0.9226490374733148,2.3579750271214097,3.280624064594724,2.868051882288834,39.196084258214654,42.064136140503486,0.3206005146456613,25.896064804969733,26.216665319615394,5.054481775861177,8.503308987280965,13.557790763142142,2.0012618240114772,1.693229280303012,3.6944911043144892,0.9334399663466068,14.753615256872115,15.68705522321872,2.0629972238665255,15.45727983411703,17.520277057983556,1.5315380963269773,39.459962026989686,40.99150012331666,1.2817257237842212,62.83992485100835,64.12165057479257,5.302166106666466,2.1694782714941163,7.471644378160582,1.651214748530512,6.2639258064468235,7.915140554977335,3.3585552788119,5,8.3585552788119,1.6097032505100013,23.497442669683547,25.10714592019355,3.40938319497746,5,8.40938319497746,4.50906759201418,10.261585180023914,14.770652772038092,3.51681918807937,16.470689117136025,19.987508305215396,0.9410921508718051,1.699653910572141,2.640746061443946,0.32142501444017696,0.169136088654147,0.32142501444017696,2,0.34004201910233917,0.07007094304402785,0.6800840382046783,3,0.6747611523447485,0.16710219736899426,2.699044609378994,6,0.06121152572798561,0.8685829965337891,0.06121152572798561,2,0.5931531065542851,0.08298767936627256,1.7794593196628552,6,0.4060848360995041,0.04372820489819402,2.0304241804975205,4,0.3020561670509128,0.09591933007046083,0.6041123341018256,3,0.2587227396228,0.06604886185164881,0.5174454792456,3,0.06736042852985084,0.17846772477081416,0.06736042852985084,2,0.3806138586889889,0.12312663876218141,0.7612277173779778,3,14.225941422594143,85.77405857740585,25.995807127882596,31.027253668763105,42.9769392033543,63.70967741935484,36.29032258064516,60.13513513513513,39.86486486486486,55.1219512195122,44.87804878048781,782195.4473149,2493885.3201443637,-1711689.8728294638,1889.3609838524155,6023.877584889768,-4134.516601037352,67280.18036064395,67118.93947671473,136544.30232614232,204.81312891901192,201509.55086589727,67293.33939281634,352283.23370894796,1261116.1699744172,67115.17203447495,67040.24116621731,206379.3777091726
484,261.1825122117128,3.1332029663136334,14,2,261.1825122117128,111.00230383003162,88.73166652907094,716.4132923292927,1.2693032366112038,27.6087508276582,28.878054064269403,5.269495545916616,13.600063555542416,18.869559101459032,4.042680778924404,12.11049183298334,16.153172611907745,2.717005306759745,16.231261285819414,18.94826659257916,1.8068482675737008,61.49962326785704,63.30647153543074,0.8667361388125616,1.6993901941108622,2.5661263329234236,1.807567755292498,14.984631220292787,16.792198975585286,1.062983824911876,10.532594641370654,11.59557846628253,1.2383219492659265,2.249488837550748,3.487810786816674,4.679878395900977,38.324166612739205,43.00404500864018,0.421331887087304,26.966640323556184,27.38797221064349,5.081048721486571,8.555312418330317,13.636361139816888,2.7890869385660735,1.6970443255437777,4.486131264109852,1.1272839322428136,14.69617489590227,15.823458828145085,2.5103947965290563,13.329024567946256,15.839419364475312,1.0120818632326778,35.74156853253876,36.75365039577143,1.9863878178833472,66.12076794389206,68.10715576177542,5.325421086663058,2.0858208085618477,7.411241895224905,3.1011346229231633,10.390361524520818,13.491496147443982,2.5407727510533857,5,7.540772751053385,2.5707429712864576,21.386181235950005,23.95692420723646,3.7482311910550066,5,8.748231191055007,4.224700209022839,10.665193906746975,14.889894115769815,5.816535810882478,14.764417698237912,20.58095350912039,1.1133136476104002,1.6977585688785901,2.81107221648899,0.30634441051381545,0.1581623231920012,0.30634441051381545,3,0.33735895900605123,0.07440569551013038,0.6747179180121025,2,0.7333817507972591,0.22836124479025602,2.9335270031890364,6,0.05990532786377292,0.9459270248004233,0.05990532786377292,3,0.6487172601429217,0.11428169424907061,1.9461517804287651,5,0.4121913391268032,0.05544904657871115,2.060956695634016,4,0.3409072896073807,0.08555552261910422,0.6818145792147614,3,0.3029163088579544,0.062329530703732414,0.6058326177159088,2,0.07405890854680276,0.14259847266314365,0.07405890854680276,3,0.3387814119486823,0.1417051659243749,0.6775628238973646,3,12.56931608133087,87.43068391866913,26.247689463955638,28.465804066543438,45.28650646950093,64.7887323943662,35.2112676056338,61.038961038961034,38.961038961038966,63.26530612244898,36.734693877551024,925881.2167321651,2927812.8286904655,-2001931.6119583005,1912.9777205210023,6049.200059277821,-4136.222338756819,78568.7875710757,78537.96336313593,159358.3728540924,238.751833071367,236304.93435561095,78539.04061368962,412410.14401917276,1484776.9810131053,78587.07988248541,78676.39957510958,241814.3736099166
453,258.2948472225493,2.9210190266934606,13,5,258.2948472225493,98.28460563497842,102.22171468526903,811.155961566019,2.3144471942874247,27.807917234687242,30.122364428974667,5.872193700769062,14.9318236867025,20.80401738747156,4.565868606591197,12.113928122701827,16.679796729293024,3.4401164777725723,17.250050073483724,20.690166551256297,1.5941952507446018,58.01979158348714,59.613986834231746,0.6192401646566702,1.6975546284492211,2.3167947931058914,2.629307266624394,15.592591494288353,18.221898760912747,1.0025096637834976,10.530011528834262,11.532521192617759,1.4902084036169334,2.1689937017626395,3.659202105379573,2.8942615008160977,37.99908791168667,40.89334941250277,0.4005081741150319,26.952866388466727,27.35337456258176,5.059297923182759,7.360147778090868,12.419445701273625,1.7058903726125334,1.6992791227656157,3.405169495378149,1.008680357017949,14.821803673063215,15.830484030081164,2.8330459404438257,16.515666876071204,19.34871281651503,2.3775406324043846,37.562539668836415,39.9400803012408,2.7021731385383743,61.63129706494661,64.33347020348498,6.0688816004172725,2.42475441677428,8.493636017191553,3.7483876301868557,12.574402539617832,16.322790169804687,2.8586791618192935,5,7.8586791618192935,1.009535331206436,24.147141958298743,25.15667728950518,4.257255001776699,5,9.257255001776699,4.76460146116562,10.360811317797321,15.125412778962941,7.067956383941835,18.89715230367791,25.965108687619743,1.1565995604350532,1.6986001240635966,2.85519968449865,0.28286496229317387,0.13323399281439205,0.28286496229317387,2,0.3357823595199701,0.07252913106411146,0.6715647190399402,4,0.698993216454818,0.2255943124183601,2.795972865819272,6,0.06582013135567728,0.9358625328973722,0.06582013135567728,2,0.6037831416832254,0.10869089028396427,1.8113494250496762,5,0.4193230757097721,0.04954224354864889,2.0966153785488606,3,0.32116145200352253,0.11136784997159148,0.6423229040070451,3,0.2708234040112372,0.11134863401325924,0.5416468080224744,2,0.07800667774164108,0.22098372316228487,0.07800667774164108,4,0.36756026009944376,0.12784864657489264,0.7351205201988875,4,14.799999999999999,85.2,29.518072289156628,25.301204819277107,45.18072289156627,59.589041095890416,40.41095890410959,64.28571428571429,35.714285714285715,59.111111111111114,40.88888888888889,864302.2572643419,2734304.0199829713,-1870001.7627186293,1907.9520027910419,6035.991214090444,-4128.039211299402,73465.6608378378,73392.58502692338,150103.38360396188,217.61650697177626,220511.07464440676,73367.00032684367,383424.78251444764,1385337.021116923,73826.61818446124,73689.51260172871,226968.76461846553
465,275.2152423480973,3.1818165360896535,14,4,275.21524234809726,136.68682657862928,105.47918779509564,871.8114049997257,2.2914216420475544,24.31826007426809,26.60968171631564,8.179093029156498,16.131389196265765,24.31048222542226,3.393752783387828,12.124814838865797,15.518567622253626,2.505207722290745,16.15221413898505,18.657421861275797,2.128607601654459,63.14442969588654,65.273037297541,0.877692620574275,1.6953558187646736,2.5730484393389483,2.893395786836637,13.320760108276247,16.214155895112885,1.267853502930345,10.49576155817058,11.763615061100925,1.3734133941723603,2.320491562057747,3.6939049562301074,1.8735237908086522,38.42430449522803,40.29782828603668,0.6149803929820786,26.87462784214786,27.48960823512994,7.770722077420141,7.037307242278425,14.808029319698566,3.312577642967466,1.6968290803334176,5.009406723300883,1.8023161793451323,14.731572794791749,16.533888974136882,2.3909128111241227,11.940240083804275,14.331152894928398,2.8901458047799093,36.30183361314631,39.19197941792622,3.0729475742729986,57.45972943618035,60.53267701045335,5.211283190870035,2.23669654304341,7.447979733913445,2.9143568186052717,8.701389218931574,11.615746037536844,3.061310751049421,5,8.06131075104942,1.718948788912227,25.278480628905204,26.99742941781743,2.5872408462391654,5,7.587240846239165,5.959815114506183,10.107392642475823,16.067207756982004,7.608352488940909,15.952523314962415,23.560875803903322,1.2653731576784193,1.6994654253251538,2.9648385830035733,0.26303779534693844,0.13537611096717994,0.26303779534693844,2,0.30006749039763503,0.07631989469711417,0.6001349807952701,3,0.7414260007631751,0.2918229379531981,2.9657040030527004,6,0.060678336002193835,0.9409726840098418,0.060678336002193835,2,0.6612600333538686,0.15080589913571577,1.983780100061606,5,0.435126582648618,0.07654963023406534,2.17563291324309,5,0.34155470562161416,0.12170948344691654,0.6831094112432283,4,0.308434558943878,0.0961763058929419,0.616869117887756,2,0.06903003131654037,0.20276054463788892,0.06903003131654037,3,0.3543921644917314,0.10410697892424418,0.7087843289834628,3,13.398058252427184,86.60194174757282,29.296875,29.4921875,41.2109375,52.666666666666664,47.333333333333336,62.251655629139066,37.74834437086093,61.61137440758294,38.388625592417064,877817.3179418402,2803724.5706105866,-1925907.2526687463,1887.7791783695486,6029.515205614164,-4141.736027244616,75560.30422344618,75561.51480677794,153058.9751869243,229.4188896678002,227320.890886092,75660.19394433303,395944.65918412677,1416467.1614679527,75673.35842954306,75655.37968383761,232592.71390788537
