combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
8,1,3,5,4,2400,420,465,0.23484848484848486,18.584330610354993,1.1294595219314836,9.973459202436347,1.1043292375427154,4.850802433817416,2.158132640596416,2.527095407605244,0.5979402629849294,0.7472515418219156,18,0.49135087924094534,0.018566654124192967,3,0.6297494524378432,0.09472181377444489,4,0.47528064250534235,0.2356393764343268,10
8,2,3,5,4,2400,420,462,0.23333333333333334,17.47676278907304,0.9004700001235248,9.958429211482718,1.0362321646328034,4.628820481333435,1.9117590925316277,2.5052667735639496,0.5840734940265505,0.6200048768534114,10,0.4632027814737246,0.008721069283867644,2,0.6002221796590763,0.06086565620153816,3,0.4337619974293034,0.2592411805553674,16
8,3,3,5,4,2400,420,494,0.2494949494949495,19.902360035845447,1.319355902292089,9.937072259939809,2.286857777117655,5.329085103936353,1.8544266667545273,2.5126216510901047,0.6229975913630444,0.6063980604052238,10,0.5257871006839898,0.024692792656774324,3,0.6663724380306693,0.1287238813007261,4,0.5569040400532912,0.6900254882385382,14
8,4,3,5,4,2400,420,513,0.2590909090909091,19.642799887951348,1.7910031142893268,10.246664043273194,1.4676906802462613,5.227863614442499,1.7668221174782164,2.4917672497615264,0.6440098533091241,0.6222060601638226,12,0.5728505301530169,0.04229716013594061,3,0.7165090760746021,0.18417205252420182,4,0.5659838103425583,0.36015885757762967,12
9,0,4,3,2,2400,420,514,0.2595959595959596,19.58032247883626,1.717172707062328,9.738926685314468,1.2503263716979978,4.807173470481572,2.273536479944816,2.4798380062845395,0.6414695167850931,0.8398341496119567,14,0.5660691599406963,0.048686952134226254,4,0.7051850489531817,0.19740844503746555,5,0.53761606823589,0.3537088508436159,10
9,1,4,3,2,2400,420,515,0.2601010101010101,19.711183323534286,1.615902629151872,9.907744977729124,1.8721552728126694,5.020800174132259,1.9406791685789098,2.518799068229562,0.6594941239477232,0.6846956745780115,12,0.5667544464639608,0.04286447378912113,3,0.7116521242371979,0.17492588693336952,4,0.5439525753219708,0.5367186782286126,16
9,2,4,3,2,2400,420,440,0.2222222222222222,17.390407982449496,0.9860183287073293,9.94566633052592,1.0031121683962492,4.8909436438379785,1.2666568306884936,2.5158073792811577,0.5566913206720409,0.3118980637000634,10,0.45712465647247585,0.022927900019359463,4,0.5893572882018809,0.08335466130362026,5,0.44841139044174455,0.20525136779056077,10
9,3,4,3,2,2400,420,526,0.26565656565656565,22.745614537812827,2.356607458814196,10.109023907818965,3.551440738484904,5.7478711112837315,2.3532435848454987,2.500060139405175,0.6577664210291919,0.8845641280349892,14,0.5769351285737602,0.16839661482654814,5,0.7176850317790505,0.3230820337844366,6,0.6353701086825292,1.2005259843933322,18
9,4,4,3,2,2400,420,503,0.25404040404040407,18.75099349589687,1.8458509007470087,9.848807153486527,0.9158805774543832,4.56004900974489,2.2095670011336668,2.5217208715623394,0.6420421225022624,0.7980580307396145,12,0.5354823868117571,0.0937265280917976,4,0.6701273209584547,0.22527411246346224,5,0.48939919927817543,0.18407656996580454,8
10,0,4,3,3,2400,420,479,0.24191919191919192,18.664577510338844,1.4108586794381546,9.75712595695027,1.1462422399544816,5.0544031457591725,1.6195307625051314,2.5047826055531015,0.6032069050017291,0.476680984110668,10,0.5117899351836139,0.060295395280776126,4,0.6489875672056965,0.16049243439814276,5,0.5233094166063791,0.25730887738350855,10
10,1,4,3,3,2400,420,508,0.25656565656565655,20.77390187656582,3.427764350641566,9.875862619148009,0.9293768273005003,4.625076106976075,2.7920101704951925,2.505986392573154,0.6460034197150396,1.1110993457848704,20,0.56260502675431,0.35912511761781446,8,0.6870783176019981,0.5483102718290582,9,0.5033858086127999,0.20103334554959282,12
10,2,4,3,3,2400,420,491,0.24797979797979797,17.52285763885564,1.3917467875616925,9.853855296342328,0.8477630577368294,4.936573409791789,1.8726440874852148,2.511421410159292,0.6227978961354805,0.568235761149832,10,0.4831967179590862,0.044150860402849254,4,0.6167925541839332,0.1265600696873941,5,0.49018918721454346,0.1264400570712232,8
10,3,4,3,3,2400,420,495,0.25,20.232152390447038,1.5305679316327112,10.192395472736992,1.7650444080326382,5.328005485550791,2.10187502260901,2.511063130291441,0.6300204468865879,0.7221771842551771,12,0.5507330695528028,0.05495196355918796,4,0.6969143277954322,0.16714125838410213,5,0.5616974643091692,0.4272514593950889,12
10,4,4,3,3,2400,420,507,0.25606060606060604,19.7606404725414,1.9416109710146552,10.14407323427412,1.5011199540345657,4.925793470456546,2.3297991509214446,2.4920703975350254,0.6356387673280988,0.8472223034420477,14,0.5503788373612011,0.06312796111783577,4,0.6890165150317178,0.19759376546748664,5,0.5147878525668103,0.39843536898644516,12
11,0,4,3,4,2400,420,476,0.2404040404040404,18.951096193332194,1.6208271439400679,10.13664956387117,1.124027799195466,4.980687867272822,1.8489574388226524,2.4861528784340035,0.604857236372115,0.5866543292728813,10,0.5200512437994138,0.0654490272062145,4,0.6569977047867871,0.17466088804350813,5,0.5086546827782461,0.26264554694951603,10
11,1,4,3,4,2400,420,522,0.2636363636363636,23.057541693250663,1.722744658197853,9.889689437964583,5.955252969599869,5.669258726483513,2.087791966114322,2.4960020815764747,0.6557948620725664,0.7609193471989594,12,0.5534542762961289,0.060361545995019555,3,0.6926780711478043,0.19614443773612159,4,0.5887434989689893,2.077760989179334,30
11,2,4,3,4,2400,420,473,0.2388888888888889,17.525666270540572,1.5006787710606717,10.00024380900016,0.4849481466711758,4.256399350281139,2.0474978542691784,2.491044416358833,0.5979790939033083,0.6928858526563766,12,0.5112000785880471,0.04765420888198465,4,0.6441886938499165,0.15988844168442268,5,0.39735477415907305,0.08690237208843095,8
11,3,4,3,4,2400,420,489,0.24696969696969698,19.706318628226562,1.205920700804557,10.164075096571704,1.4785926488817374,4.920248407086704,2.5841375572219616,2.507424663087593,0.6166921698747205,0.9109030753796298,16,0.5381575985466649,0.030676855628608665,3,0.689196039595012,0.1157191310302343,4,0.4951373696373373,0.37703588690983625,16
11,4,4,3,4,2400,420,498,0.2515151515151515,20.594125834836824,2.2124271648032394,10.025406437358464,1.6464461724935238,4.863414298691002,2.505018165319118,2.507326926675543,0.6288154429671294,0.9178433714256353,12,0.5580023979274161,0.11152952366959919,4,0.6852488437582464,0.2877925841045275,5,0.521181604971471,0.44859112330511136,16
